Article_ID;Sentence;Compound;Date
47340;beating European trend Aussies cut wheat export hopes amid port concerns World corn sowings to hit record in 2012.13  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.1779;2012-03-08 00:00:00
47362;which will in August strip the Canadian Wheat Board of its monopoly over barley and wheat sales for farmers in the Prairies.;0.0;2012-03-09 00:00:00
47362;Canada was in 2010.11 the world's third.ranked wheat exporter.;0.0;2012-03-09 00:00:00
47365;but trims wheat Informa Economics.;0.0;2012-03-09 00:00:00
47365;amid talk of some switch by farmers away from wheat.;0.0;2012-03-09 00:00:00
47365;(+128.000 acres) All wheat: 57.745m acres.;0.0;2012-03-09 00:00:00
47365;Market rumour also has it that growers in states such as Minnesota are considering ploughing up soft red winter wheat to replace with corn.;0.0;2012-03-09 00:00:00
47365;Informa trimmed its estimate for wheat plantings by 150.000 acres to 57.745m acres.;0.0;2012-03-09 00:00:00
47367;but trims wheat Grain.;0.0;2012-03-09 00:00:00
47368;ditched a forecast that the world was set for record wheat stocks at the close of 2011.12. cutting its estimate 3.5m tonnes to 209.6m tonnes.;-0.128;2012-03-09 00:00:00
47368;and industrial use in China and higher wheat feeding in Australia.;0.0;2012-03-09 00:00:00
47368;And the Wasde report was seen as more supportive to wheat.;0.3597;2012-03-09 00:00:00
47368;Chicago wheat for May closed up 1.3% at $6.43 a bushel.;0.0;2012-03-09 00:00:00
47368;but trims wheat Evening markets: grains end higher.;0.0;2012-03-09 00:00:00
47388;a prime position for exploiting the deregulation of Canadian barley and wheat marketing.;-0.4404;2012-03-12 00:00:00
47388;in 2010.11. the third.biggest wheat exporting country.;0.0;2012-03-12 00:00:00
47390;have opened the door to more selling in Chicago wheat by closing short positions at one of their fastest rates ever.;0.0;2012-03-12 00:00:00
47390;closed short positions in Chicago wheat futures and options by more than 20.000 in the week to last Tuesday.;0.0;2012-03-12 00:00:00
47390;"""The Commitments of Traders report as of March 6 confirms that the downward trend in wheat open interest was liquidation of short positions in Chicago.""";0.5423;2012-03-12 00:00:00
47390;And it means speculators more than halved their net short position  from a mid.February record Ags vs precious metals The switch to a more positive aspect on wheat prices came amid a general shift into agricultural commodities by investors.;0.8221;2012-03-12 00:00:00
47390;(.16.204) Chicago wheat: .26.644 lots.;0.0;2012-03-12 00:00:00
47390;the European Union's top wheat growing country.;0.3612;2012-03-12 00:00:00
47390;"the ""sharp reduction"" in speculators' net short position in Chicago wheat may now ""allow the bears to be more aggressive"".";0.2263;2012-03-12 00:00:00
47390;Chicago wheat for May eased 0.25 cents to $6.42   a bushel on Monday.;0.296;2012-03-12 00:00:00
47390;RELATED ARTICLES Cotton prices go limit up after India bans exports Speculators turn more positive on ag futures Worst of wheat's price falls may be over for now  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.101;2012-03-12 00:00:00
47391;let alone wheat or cotton.;-0.25;2012-03-12 00:00:00
47391;"And Goldman restated that it was ""bearish on wheat and cotton prices over the medium term"".";0.0;2012-03-12 00:00:00
47391;but trims wheat Downgrades empower soybeans in battle for acres  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.3612;2012-03-12 00:00:00
47413;a main durum.growing area in southern Spain.;0.0;2012-03-13 00:00:00
47413;"Mr Deane said adding that historic trends showed that ""if the next month stays dry then yields could easily be 50% lower for Moroccan wheat this year"".";0.0516;2012-03-13 00:00:00
47413;"""If wheat production falls 3m tones year on year this season.";0.0;2012-03-13 00:00:00
47413;with overall wheat output seen 6.3% higher at 24.2m tonnes.;0.0;2012-03-13 00:00:00
47413;whichAgritel estimates could have cost France 1.9m tonnes in wheat output.;0.0;2012-03-13 00:00:00
47413;Paris wheat for May added 1.5% to E214.75 a tonne.;0.0;2012-03-13 00:00:00
47413;RELATED ARTICLES Bigger harvest to lift EU wheat stocks by 40% US turns tables on EU by selling wheat to Spain Rapeseed highlighted amid Europe winterkill fears Fresh wheat setbacks send prices rising.;-0.128;2012-03-13 00:00:00
47414;13  Mar 2012. by Agrimoney.com UK wheat exports slump.;0.0;2012-03-13 00:00:00
47414;despite strong US orders UK wheat exports got off to a soft start to 2012 despite continued strong shipments to the US.;-0.6602;2012-03-13 00:00:00
47414;UK wheat exports to US 2010.11: 13.5 tonnes 2009.10: 70.476.7 tonnes 2008.09: 54.289.1 tonnes 2007.08: none 2006.07: 16.0 tonnes Source: USDA For the third successive month.;0.2732;2012-03-13 00:00:00
47414;the UK shipped a large cargo of wheat to America.;0.0;2012-03-13 00:00:00
47414;said last month that it was loading 47.000 tonnes of UK feed wheat for shipment to the Wilmington terminal in North Carolina.;0.0;2012-03-13 00:00:00
47414;UK wheat exports to America totalled less than 125.000 tonnes in the previous five years.;0.0;2012-03-13 00:00:00
47414;Dutch purchases buoy UK wheat exports US order and empty Rhine lift UK wheat exports UK wheat exports feel boost from Rhine hold.ups Danube grain barges may be disrupted until spring US buys UK wheat.;0.2263;2012-03-13 00:00:00
47415;but trims wheat Downgrades empower soybeans in battle for acres Grain prices rise after US cuts world supply hopes  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.1531;2012-03-13 00:00:00
47416;as estimates for the forthcoming wheat harvest converged at a weak 14m tonnes.;-0.4404;2012-03-13 00:00:00
47416;which restated a forecast for this year's Ukraine wheat harvest of 13.8m tonnes.;0.0;2012-03-13 00:00:00
47416;Ukraine was reported to have  agreed an informal deal with state grain exporters  to limit wheat shipments.;0.2732;2012-03-13 00:00:00
47416;the country's farm ministry on Tuesday cut its forecast for wheat production by 2m tonnes to 14m tonnes  a slump of 37% year on year.;-0.2732;2012-03-13 00:00:00
47416;caused losses of 28% in winter wheat and more than one.third in winter barley.;-0.4019;2012-03-13 00:00:00
47416;in its estimate for this year's Ukraine wheat crop.;0.0;2012-03-13 00:00:00
47416;(.33%) Incl winter wheat: 13.10m tonnes.;0.0;2012-03-13 00:00:00
47416;RELATED ARTICLES Black Sea wheat price talk eclipses US export win Ukraine.;0.5859;2012-03-13 00:00:00
47416;denies wheat export curbs Ukraine puts 'unofficial lid' on wheat exports Freeze cuts Ukraine wheat.;-0.5859;2012-03-13 00:00:00
47438;RELATED ARTICLES UK wheat exports slump.;0.0;2012-03-14 00:00:00
47441;says UN Subsidies limit collapse in Syria's wheat harvest  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.3818;2012-03-14 00:00:00
47459;that puts crops in Europe's top.three wheat producing states under threat.;-0.5267;2012-03-15 00:00:00
47459;cutting by 1.6m tonnes to 131.1m tonnes its forecast for the European Union soft wheat harvest this year.;-0.128;2012-03-15 00:00:00
47459;"particularly in soft wheat"".";0.0;2012-03-15 00:00:00
47459;The Strategie Grains forecast leaves a rise in Europe's soft wheat harvest on the cards.;0.0;2012-03-15 00:00:00
47459;drought inject caution into EU feed sector Fears grow for EU grains as drought takes its toll Cold snap caused minimal damage to EU wheat  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;-0.6597;2012-03-15 00:00:00
47462;Canada flex muscle as wheat exporters America's upgraded hopes as a wheat exporter received a double dent when it lost ground in an Egyptian import tender to rival shippers.;0.128;2012-03-15 00:00:00
47462;purchased 60.000 tonnes of US soft red winter wheat.;0.0;2012-03-15 00:00:00
47462;Gasc also bought 60.000 tonnes of Canadian wheat which.;0.0;2012-03-15 00:00:00
47462;And Argentine wheat.;0.0;2012-03-15 00:00:00
47462;with Ukrainian wheat.;0.0;2012-03-15 00:00:00
47462;'Wheat is replacing corn' The victory for Canada comes amid growing hopes for a strong wheat harvest this year.;0.7783;2012-03-15 00:00:00
47462;Argentine wheat has re.emerged as competitor as scarcer.than.expected corn and soybean supplies have freed up logistics.;0.4019;2012-03-15 00:00:00
47462;at a time when the government has made some moves to liberalise the wheat export regime.;0.0;2012-03-15 00:00:00
47462;"""Argentine corn at the ports is under pressure from the cheap South American wheat.";-0.296;2012-03-15 00:00:00
47462;"South American wheat is replacing corn in Africa.""";0.0;2012-03-15 00:00:00
47462;US weekly export data presented the American wheat trade with a separate concern.;0.0;2012-03-15 00:00:00
47462;"The US Department of Agriculture last week raised its estimate for US wheat exports in 2011.12 by 20m bushels ""based on shipments and sales to date"".";0.0;2012-03-15 00:00:00
47464;durum and wheat marketing.;0.0;2012-03-15 00:00:00
47483;some of the eastern regions of France have reported losses of up to 30% of wheat acreage.;-0.4019;2012-03-16 00:00:00
47483;as it cut by 1.6m tonnes its forecast for Europe's forthcoming wheat harvest.;-0.2732;2012-03-16 00:00:00
47483;"Agritel on Monday said that 1.9m tonnes of Frenchwheat may have been ""lost at national level"".";-0.3182;2012-03-16 00:00:00
47483;districts which between then represent the country's top wheat.growing regions.;0.2023;2012-03-16 00:00:00
47483;Paris wheat for May closed down 0.2% at E213.75 a tonne after earlier touchinga one.month high ofE215.25 a tonne.;0.0;2012-03-16 00:00:00
47484;while spring wheat yields tumbled 17% to a 13.year low.;-0.2732;2012-03-16 00:00:00
47484;(.4.0%) Spring wheat (ex durum): 29.1 bushels per acre.;0.0;2012-03-16 00:00:00
47484;(.17.3%) Winterwheat crop: 38.2 bushels per acre.;0.0;2012-03-16 00:00:00
47484;but trims wheat World corn sowings to hit record in 2012.13  /* customize styles to your web.site */ .mp_releases_box {  border: solid #999999 1px.;0.2263;2012-03-16 00:00:00
47486;with wheat prices too at historically.elevated levels.;0.0;2012-03-16 00:00:00
47506;The cashews.to.wheat group has pledged an initial $59m for an 80% equity stake.;0.0;2012-03-19 00:00:00
47507;(+3.617) Chicago wheat: .39.814 lots.;0.0;2012-03-19 00:00:00
47507;"""The decline came mostly from sugar and wheat.""";0.0;2012-03-19 00:00:00
47523;the world's top exporter of spring wheat.;0.2023;2012-03-20 00:00:00
47523;durum and oats.;0.0;2012-03-20 00:00:00
47523;jostle for share in Canadian grain export sales ahead of the break.up in August of the Canadian Wheat Board's monopoly over barley and wheat marketing from the Prairies.;0.296;2012-03-20 00:00:00
47528;20  Mar 2012. by Agrimoney.com Morocco grains 'crisis' to force record imports Morocco's wheat imports are to set a record by a distance.;0.0;2012-03-20 00:00:00
47528;"The North African country will import 5.6m tonnes of wheat in 2012.13. thanks to setbacks to domestic crop hopes from drought and ""unusual cold spells"" which have slowed development of crops which did germinate.";0.6908;2012-03-20 00:00:00
47528;They would also promote Morocco up the ranks of wheat importers.;0.3818;2012-03-20 00:00:00
47528;Morocco wheat forecasts.;0.0;2012-03-20 00:00:00
47528;"it is reported that some farmers have lost hope in the wheat crop this year and let their livestock animals feed on the fields.""";0.1531;2012-03-20 00:00:00
47528;"The impact of the grains ""crisis"" has been exacerbated in the milling wheat segment by the poor quality of last year's harvest.";-0.4767;2012-03-20 00:00:00
47529;while marginally negative on prospects for Chicago wheat futures at of the end of the calendar year.;-0.355;2012-03-20 00:00:00
47529;"""The wheat market is likely to have its first deficit in five years.""";-0.4019;2012-03-20 00:00:00
47529;"""Global population growth alone is adding 5m.7m tonnes per annum to global wheat demand.""";0.1531;2012-03-20 00:00:00
47529;and forecast a rise in Chicago wheat futures to $7.80 a bushel in the last half of calendar 2012. offering returns well above those to be expected from corn or soybeans  or from sugar.;0.2732;2012-03-20 00:00:00
47529;Tuesday's closing wheat prices Kansas: $6.80  a bushel.;0.0;2012-03-20 00:00:00
47529;.0.7% Prices for May contracts The forecast reflected in part ideas that the unusual discount of wheat.;0.0;2012-03-20 00:00:00
47529;"""We see upside potential for wheat prices as a result of further animal food substitution from corn wheat and potential output shortfalls in parts of Europe due to extreme cold winter.""";0.0;2012-03-20 00:00:00
47529;"backing ""we will continue to see more demand for US.origin wheat"".";-0.1761;2012-03-20 00:00:00
47529;Wheat vs soybeans The bank recommended investors buy Chicago's September wheat contract in a trade hedged by a sale of the September soybean lot.;0.2023;2012-03-20 00:00:00
47529;'Grind lower' The recommendations follow a series of cautions in recent months over wheat prices.;-0.296;2012-03-20 00:00:00
47529;wheat prices extended a downswing on Tuesday.;0.0;2012-03-20 00:00:00
47546;"has led to record levels of feed quality wheat.""";0.0;2012-03-21 00:00:00
47546;Besides record exports forecast for 2011.12. wheat inventories are universally expected to finish at an all.time high.;0.0;2012-03-21 00:00:00
47548;narrowly outperforming wheat.;0.0;2012-03-21 00:00:00
47548;China's imports of wheat.;0.0;2012-03-21 00:00:00
47548;Separately.on Wednesdaymarkettalk suggested that China had this week imported about 350.000 tonnes of feed wheat from Australia.;0.0;2012-03-21 00:00:00
47549;"The acquisition ""turns Glencore into a truly global trader in wheat.";0.4404;2012-03-21 00:00:00
47565;22  Mar 2012. by Agrimoney.com Silo data lifts hopes for Australian wheat exports Australian crop handlers raised hopes of promoting the country into the second.ranked wheat exporter by cutting their inventories by more than 2m tonnes in one month.;0.765;2012-03-22 00:00:00
47565;The quantity of wheat stored in bulk grain handlers' elevators tumbled by 2.3m tonnes last month.;0.0;2012-03-22 00:00:00
47565;And it represents a second fillip for Australia's wheat exports in two days.;0.0;2012-03-22 00:00:00
